sample,texture,pH,resistance,ambic_p,K,ec_Na,ec_K,ec_Ca,ec_Mg,bs_Na,bs_K,bs_Ca,bs_Mg,carbon,s_value,r_eksteen,r_observed,ta_eksteen,ta_true
22,Loam,4.52,584.7395399304919,17.809303381411397,126.40630000000002,0.5258845913043478,0.324118717948718,7.596900265,2.1942794416666667,4.536936312558258,2.7962522678104738,65.54033574110731,18.930590938413857,0.5597014925373136,10.641183015919731,2.088676380672041,10.306504954385966,4.6877437774808906,0.95
23,Loam,4.65,658.97567859518006,46.289037559337835,91.605087,0.4822193347826087,0.2348848384615385,3.5605271249999997,0.57155165,8.505975890793243,4.143186780279982,62.80494310212307,10.08172879968568,0.35074626865671643,4.849182948244147,2.649039963749942,5.039120457317074,1.559840104922649,0.82
24,Loam,4.94,663.4964779169659,48.92904472354416,108.669927,0.4300900826086957,0.2786408384615385,2.246700075,0.5732499166666667,10.44242299224139,6.76529316946719,54.54902000424809,13.918289103045298,0.21641791044776149,3.5286809127369008,4.409059993631786,4.779576257062147,0.6395807713525454,0.59
25,Loam,3.96,392.62076978149435,47.433998925019,117.557927,0.6334208956521739,0.3014305820512821,2.21900481,0.49603845,13.36360680362018,6.359436205482684,46.81548711090445,10.465178605218089,0.21641791044776149,3.649894737703456,1.088638129152173,2.4908653761467887,2.4939814133778913,1.09
26,Loam,4.65,412.00153378395447,37.189392889067925,93.485736,0.7829602565217393,0.2397070153846154,2.79192098,0.7623681666666666,14.85141746929816,4.54683226401742,52.957967751100995,14.46082073024836,0.2014925373134329,4.576956418573022,2.649039963749942,5.114085103117506,1.34172726546385,0.695
27,Loam,4.69,439.59711739987057,66.09886149099685,217.899207,0.4840156652173913,0.5587159153846154,3.833530165,0.671894925,7.483054135303478,8.637946540843673,59.26773824795441,10.387734237387685,0.6044776119402988,5.548156670602007,2.8497918845822596,4.897201184782609,1.5809663556047475,0.92
28,Loam,4.22,624.7267149292562,57.674631961775546,97.73089,0.408661052173913,0.2505920256410257,1.70777274,0.4467742166666666,11.230654289914344,6.886666573221733,46.93230526044266,12.278064538666396,0.21641791044776149,2.8138000344816056,1.3007234675517338,2.611572068686869,1.6564219916182712,0.825
29,Loam,4.05,506.2479047864386,54.065462378644845,109.473599,0.5502552652173913,0.2807015358974359,1.997259765,0.6443648750000001,12.413878290276784,6.332687613898356,45.058614072473176,14.537011526130868,0.2014925373134329,3.4725814411148272,1.1223933637500068,2.751692333333333,2.353564022486839,0.96
30,Loam,4.33,614.8100746318725,48.94083309113097,135.87946,0.42852655217391306,0.3484088717948718,4.40914948,0.7893802333333333,5.853815900171639,4.759381613874802,60.23045526892498,10.783197768553968,0.8731343283582091,5.975465137302119,1.5128586317821373,3.86507785377943,3.436229667546333,1.345
31,Loam,5.36,607.4572278407052,21.51655629968845,95.73641000000002,0.5543244695652174,0.2454779743589744,5.626307215000001,1.6586253,6.517833562626821,2.8863683059445533,66.15499768274614,19.502374947729212,0.5149253731343284,8.084734958924193,8.122125699071717,17.34507741666667,0.8969243748385476,0.42
32,Loam,5.59,589.3715710967228,43.88576493664163,105.501075,0.25139412608695655,0.27051557692307693,3.961818535,0.6983250333333334,4.51169638631879,4.8548634363263785,71.101591138321,12.532633830418751,0.2462686567164183,5.182053271343366,10.597564103862055,11.949086072649571,0.4397372379785882,0.39
33,Loam,4.79,810.0841821597502,51.56713334214145,121.252013,0.2796078347826087,0.31090259743589743,2.913546245,0.5196398583333333,5.820680651103783,6.472153166523487,60.65217116520657,10.817499700231126,0.30597014925373145,4.0236965355518395,3.4106676469019703,4.401520645299144,1.0066023602305012,0.78
34,Loam,5.79,914.7423586474824,41.553636840870134,151.762025,0.2816214913043478,0.3891333974358974,3.87424388,0.41898223333333334,5.375501289141582,7.427654295403611,73.95033267856061,7.997399363874405,0.30597014925373145,4.963981002073579,12.878676402102316,15.61173132121212,0.3333592660680959,0.275
35,Loam,4.23,1205.2283612296983,42.40322794992784,67.418349,0.2918283956521739,0.17286756153846156,2.058405435,0.469061275,7.365381488970879,4.3629597282797326,51.9515630199885,11.838516345735677,0.33582089552238825,2.9921626671906356,1.316630746421879,2.605635783505155,1.9196473399005232,0.97
36,Loam,5.52,765.7468394169695,27.208287349014523,115.98652,0.33945255652173917,0.29740133333333335,4.137478125,0.4471571,6.060041349031914,5.3093262744120855,73.86389654899916,7.982825474285855,0.4253731343283582,5.221489114855073,9.821127555072168,12.064829539473685,0.46681353024808686,0.38
37,Loam,5.45,1136.505256678811,31.54385867627438,198.635032,0.27359056086956524,0.5093205948717948,3.738728505000001,0.5623652,4.988882537798838,9.28738408891457,68.17514936510426,10.254644448363528,0.5447761194029852,5.084004860741361,9.06320316374979,10.752734262500002,0.474566621457096,0.4
38,Loam,5.85,959.8643289385006,19.640552526255696,186.987466,0.2680734217391304,0.479455041025641,4.51700301,0.693715675,4.2903780116161085,7.67343271940131,72.29232300159411,11.102564584823885,0.33582089552238825,5.958247147764771,13.568826363749965,17.96799546551724,0.38402132544939827,0.29
39,Loam,5.02,1159.56707742815,57.57161899361997,158.787648,0.3204484391304348,0.40714781538461536,2.849091375,0.55649555,6.589273471750853,8.372043584531719,58.58490765885788,11.443030818664186,0.4104477611940301,4.13318317951505,5.016674947872048,4.665187568493151,0.6788534159353035,0.73
40,Loam,5.43,1107.5531021237543,36.35042107510072,155.831281,0.1919123956521739,0.39956738717948714,3.5851088499999997,0.370781475,3.894824043096428,8.109140950147154,72.75907373594194,7.524936566276451,0.3208955223880601,4.547370107831661,8.850604860341832,10.41023769736842,0.4469627090376299,0.38
41,Loam,5.78,1171.5670722383427,22.414468632094767,194.227222,0.2631805956521739,0.498018517948718,6.922313925,0.703535075,3.03481475430714,5.742801601476884,79.82328781298297,8.112674950414583,0.4402985074626869,8.387048113600892,12.763572891552371,26.757364912280707,0.5974697731422213,0.285
42,Loam,5.67,1246.295821068239,27.17657460818385,163.504795,0.24573536956521735,0.4192430641025641,3.25470214,0.3298123416666667,5.389532874122082,9.194949348261282,71.38298491601584,7.2335311796942285,0.30597014925373145,4.249492915334448,11.502137737781707,11.562949940860214,0.3116389808037521,0.31
43,Loam,5.5,1192.3108029593063,15.72803897871925,155.609236,0.31910009130434785,0.398998041025641,3.798034335,0.4461085833333333,6.092904416991313,7.618477690178229,72.51975416558227,8.51800745884766,0.21641791044776149,4.962241050663322,9.602512499999987,15.433246975757571,0.4419825455403821,0.275
44,Loam,5.24,1025.3691288516186,30.664949709660007,78.414861,0.2170326347826087,0.20106374615384617,1.33375328,0.373143075,8.412141311856555,7.793190397525149,51.696009117478795,14.462950604570638,0.1119402985074629,2.1249927359364547,6.937453089791802,3.751420560439561,0.2460407779205935,0.455
45,Loam,5.97,892.19203276191,18.288196908034656,179.115483,0.29483931304347827,0.4592704692307693,3.11721781,0.6225662750000001,6.261328485072582,9.75325590628822,66.19851493498213,13.221072560728024,0.2014925373134329,4.493893867274247,14.935251422501892,17.394344581395348,0.2503998077572053,0.215
46,Loam,4.81,1144.05813543716,31.266777938692876,67.32692,0.28001797391304345,0.17263312820512822,5.090216659999999,0.4855380083333333,4.218150917490515,2.6005208806840794,76.6782995197022,7.314075474182862,0.29104477611940327,6.028405770451505,3.5329542221819565,9.140581423497268,1.5782131093931189,0.61
47,Sand,3.78,865.501444860621,64.17043814300388,53.91750700000001,0.3593579347826087,0.13825001794871797,1.20249174,0.1885008916666667,12.440554665937023,4.786055181718048,41.62886854260637,6.525682113505206,0.35074626865671643,1.8886005843979932,1.1080143443518864,1.3909926316666663,1.255392259817993,1
48,Sand,4.25,2250.1435094567396,49.05679954088489,42.308761,0.1985738347826087,0.10848400256410257,0.77927338,0.11850825833333332,11.188270122655656,6.112327568245912,43.90669639018566,6.677125450341132,0.0820895522388061,1.2048394756800445,1.3504148437499452,1.5750555058479534,0.6648191424201899,0.57
49,Loam,5.5,347.52378778788324,61.44257372925647,321.270874,1.0083567130434783,0.8237714717948718,7.349009215,1.8381578333333333,8.834156576860217,7.217015636680451,64.38425732709857,16.103997625638474,0.5597014925373136,11.019295233171682,9.602512499999987,23.25865075527426,0.956746169123273,0.395
50,Loam,5.87,655.4166942540944,36.55957553385962,135.557744,0.495987595652174,0.347583958974359,3.8681121849999993,0.8821155083333333,8.501965435742848,5.958106273470284,66.30519873224493,15.120772430450316,0.2462686567164183,5.593799247959866,13.79830406866165,19.792615388888887,0.3442617056194555,0.24
51,Loam,5.95,450.47411238581304,56.09511209867603,253.071896,0.6902983478260869,0.6489022974358974,4.09398013,1.0741073,10.22317679773021,9.610109790979564,60.63100514030063,15.907308574928145,0.36567164179104505,6.507288075261984,14.70972561374981,21.094234408163267,0.35133812592460373,0.245
52,Loam,5.71,585.39541186293,8.149992303185531,144.488572,0.7372617999999999,0.370483517948718,4.75265784,1.642682425,9.370281909461598,4.70868693588704,60.40424687677138,20.87779050802308,0.902985074626866,7.503085582948718,11.959280341301678,17.521480178082193,0.5347596245330525,0.365
53,Loam,5.59,598.9315408758026,9.032036389722258,157.661046,0.6505918826086956,0.4042590923076923,4.0400994,2.578753466666667,8.02832748243182,4.988571895153568,49.85497346619183,31.821911524384,0.7238805970149256,7.6737038415830545,10.597564103862055,15.39268108527132,0.6245636074288589,0.43
54,unknown,5.49,340.9983965213756,22.478845999999997,299.123477,0.9777686347826088,0.7669832743589743,10.486558765,7.499295641666667,4.815264413067045,3.777199569568455,51.6436623556325,36.932143394449355,0.9972677595628416,19.73060631580825,9.493801794341492,31.279746794202904,1.894483874456555,0.575
55,unknown,4.54,1214.046610791689,20.927625,69.993769,0.17273244782608696,0.17947120256410257,5.99400483,1.4060732916666665,1.9435914406268464,2.019416140584075,67.44474839141685,15.821185011682685,0.871757925072046,7.752281772056856,2.165829464352214,6.519892618208517,3.4167409038735115,1.135
56,unknown,4.8,703.9077103797564,57.78779399999999,574.263023,0.16913233478260867,1.4724692897435896,7.668899980000001,1.4539237500000004,1.4007485227378376,12.19494300150377,63.51358143205754,12.041349441569778,1.8371757925072043,10.7644253545262,3.471390719999704,6.963987580152672,2.628002568953338,1.31
57,unknown,4.53,1136.505256678811,14.479464,77.89672,0.15815605217391304,0.1997351794871795,4.79178531,0.8310049,2.142838075644117,2.706188867057066,64.92334546444755,11.259189365758273,1.2896253602305474,5.980681441661092,2.126846443302042,4.016278721428572,2.6437217541997615,1.4
58,unknown,5.2,876.6806978617846,26.348453,229.182349,0.18122823043478264,0.5876470487179487,8.264395380000002,2.4363777499999997,1.48430343251267,4.8129727329202225,67.68741492838363,19.954528323466015,1.3184438040345825,11.469648409152732,6.562686719999988,14.460504229729732,1.6305476074896383,0.74
59,unknown,4.9,1022.521494644602,13.233548,129.227646,0.21884725652173911,0.33135293846153846,7.76622203,1.5578285333333333,1.992373092502838,3.016618481790013,70.70324777609329,14.182383192170295,1.404899135446686,9.874250758316611,4.124616419999825,8.400045552552552,2.260586103988242,1.11
60,unknown,4.31,916.8671652283006,17.954914,55.859828,0.24547214782608692,0.1432303282051282,5.131199365,1.0270204833333334,2.935594691077703,1.7128875711723717,61.363872635470074,12.282109824685325,1.361671469740634,6.546922324364548,1.468042777782216,3.3929585941230487,4.194850410038191,1.815
61,unknown,4.29,1144.05813543716,9.665808,152.05953,0.20418479130434783,0.38989623076923074,3.673558425,0.9702457833333334,2.901223657671701,5.539962900854068,52.19690723469789,13.786041567450177,1.548991354466859,5.237885230406913,1.4260652593021632,2.5798912268518515,3.256375665869423,1.8
62,unknown,4.11,851.1623920829829,14.513465000000002,270.29681,0.2010503086956522,0.6930687435897436,3.729584315,1.64474035,2.496451403318691,8.605868097174199,46.310428754783,20.422820444747565,1.4769452449567724,6.268443717285396,1.1666204168219565,3.0108261428571432,4.606746622556496,1.785
63,unknown,4.28,1329.300564131131,15.091493,106.435845,0.18501843043478264,0.2729124230769231,4.227734275,0.7793010666666667,2.544969611516098,3.753971005503789,58.153424121888506,10.71945928969407,1.2463976945244957,5.4649661951783735,1.4061247211520822,2.7739807987072944,3.560875693561696,1.805
64,unknown,5.09,1083.7508094453176,24.070344999999996,89.083121,0.22908117391304347,0.228418258974359,6.253111705,1.2572100583333332,2.6428922416272886,2.6352442419318924,72.14167855384956,14.504337709244515,0.9870317002881844,7.967821196220736,5.589424340261871,10.729031090476193,1.3436664146672153,0.7
65,unknown,4.88,1093.7860581243133,14.460034,175.570043,0.2010219043478261,0.4501795974358974,5.59887085,1.4159559500000003,2.3467340670117425,5.255406374762448,65.36133961679923,16.52990044061788,0.8285302593659942,7.666028301783724,3.987320666112055,7.794251999999999,1.759283335202633,0.9
66,unknown,5.02,867.3386740643211,16.322836,147.533932,0.16375332608695653,0.37829213333333334,5.379911505,1.5644160083333332,1.991800233727991,4.601325527828841,65.4381150548639,19.028646596109315,0.8429394812680115,7.486372972753623,5.016674947872048,9.448064643990929,1.384249046528109,0.735
67,unknown,5.39,840.8086624990673,16.383554,70.898173,0.2959530608695652,0.18179018717948717,5.73478611,1.7166168083333335,3.5468345708267477,2.17865535376045,68.72825566149356,20.57270778943671,0.6844380403458215,7.929146166382386,8.431235175221786,17.95518775502008,0.88378544347001,0.415
68,unknown,5.33,1000.464150992568,11.404747,62.699658,0.2173165695652174,0.16076835384615384,4.930875789999999,1.3960868666666668,3.037248419846947,2.2469222188512745,68.91464710492143,19.511915903310324,0.6556195965417866,6.705047580078037,7.817950553382275,14.059917014814811,0.8092866043939656,0.45
69,unknown,5.15,747.717657780897,31.946574,281.015219,0.1848543173913043,0.7205518435897436,6.522709539999999,1.520189791666667,1.898218509686996,7.399150130726031,66.97992320044338,15.61041387348537,1.0446685878962536,8.948305492647714,6.109572813749878,10.180885229957804,1.316442176377004,0.79
70,unknown,3.96,1471.1072296225952,6.503799,51.386839,0.36468370434782615,0.13176112564102566,1.868313695,0.46683089166666664,9.023274428742145,3.2601314002365966,46.22720178602556,11.550675824289367,0.6661891117478507,2.831589416655518,1.088638129152173,1.92987155922865,2.145014513211353,1.21
71,unknown,4.76,1463.7877905050912,7.087629,76.822351,0.2170385173913043,0.1969803871794872,2.472700575,0.6836720416666666,5.319061081802346,4.8274874152211025,60.59959104733424,16.755059854141884,0.5085959885386817,3.5703915212374584,3.233549601791651,6.1889659150326795,0.9761324257768548,0.51
72,unknown,4.06,2409.857744018457,4.418349,23.906093,0.21409137391304348,0.06129767435897437,1.273957365,0.32087125,8.773453988771415,2.51197568485682,52.2067102527152,13.149288066776506,0.16475644699140357,1.8702176632720175,1.1284715968320145,2.7979449385964914,1.41326429435814,0.57
73,unknown,4.55,1930.8527925390129,5.288087000000001,75.503683,0.23854521304347823,0.1935991871794872,1.86931339,0.4847321583333334,7.139528632502672,5.7943184961136325,55.9475342252755,14.507770159633765,0.33667621776504264,2.786189948556298,2.205628413750105,4.24152351051051,1.0672901807294382,0.555
74,unknown,4.72,2479.6508822654873,2.292054,43.83877600000001,0.23921847391304352,0.11240711794871798,2.32396145,0.9919311666666666,5.547071626038945,2.60653086000708,53.88873362677374,23.00120529821822,0.2793696275071631,3.6675182085284286,3.0091977707521664,5.140918785529716,1.1019191390128673,0.645
75,unknown,4.36,1428.57358940018,7.433603,40.434958,0.1657212347826087,0.1036793794871795,1.390824135,0.347640725,6.097477463527999,3.8147355146426127,51.173398689781514,12.79094672974574,0.3653295128939824,2.007865474269788,1.585512118271822,2.448542056338028,1.0964689830910237,0.71
76,unknown,3.96,2442.7066930611345,2.959975,19.890087,0.22358783478260869,0.05100022307692308,0.7943077150000001,0.21610230833333333,12.667879765143878,2.8895341938533345,45.003318896707874,12.243770156808424,0.1361031518624638,1.2849980811928652,1.088638129152173,2.1050208819444443,0.928141313698278,0.48
77,unknown,4.57,1421.7943151013449,5.960812999999999,96.291822,0.19806404782608691,0.2469021076923077,2.67199883,0.8505603083333334,4.16317382657009,5.189717183666593,56.1636284614838,17.87820885434985,0.623209169054441,3.967525293851728,2.287685226342205,4.45893561814346,1.539791881230783,0.79
78,unknown,4.02,2254.648303725563,2.217574,43.147556,0.2213293347826087,0.11063475897435898,1.32179307,0.7869469333333333,6.432675654084297,3.215468574235124,38.416354115362616,22.871682979039974,0.2363896848137532,2.440704097090301,1.107079853471987,2.1087400033333332,1.904776784366523,1
79,unknown,4.14,1456.5631231778198,5.415425,72.497337,0.20093844347826087,0.1858906076923077,2.3902419850000003,0.946536225,4.183073939089998,3.869812779969211,49.75931326279021,19.7046963570736,0.6375358166189109,3.723607261170569,1.196063357471985,3.089609453703704,2.78980054790129,1.08
80,unknown,4.15,1734.9807893282596,1.838114,49.95183299999999,0.22204637826086956,0.12808162307692306,1.7645806300000002,1.0835692666666668,5.444611275007006,3.140581056028443,43.26778787839413,26.56928472669475,0.2220630372492831,3.1982778980044597,1.2070256137498063,3.236533973484849,2.3596432952391635,0.88
81,unknown,4.63,1442.3902774476414,25.976815,50.69665,0.1821844,0.12999141025641026,1.176712005,0.231285225,8.592902397153722,6.131169852093267,55.50075312992803,10.908790018951889,0.2363896848137532,1.7201730402564102,2.553700257462083,3.5199930749999995,0.5513557144718679,0.4
82,unknown,4.72,2696.292813139165,8.675743,17.831322,0.24168890434782608,0.04572133846153846,1.06239482,0.1840795583333333,13.741032324838203,2.599450692327652,60.401620847067946,10.465698324984048,0.09312320916905392,1.5338846211426975,3.0091977707521664,5.539886125925925,0.41422148801531566,0.225
83,unknown,5.65,1346.5306963119297,31.901608999999997,79.119395,0.19209142173913044,0.2028702435897436,2.541012235,0.3257930333333333,5.438960875596182,5.7441571711919455,71.94733635396318,9.224647023791787,0.35100286532951275,3.2617669336622077,11.274614163749789,10.617797290123455,0.2542708093329441,0.27
84,unknown,5.01,2609.810460165488,10.069946,23.092687,0.2445975304347826,0.05921201794871795,1.47069255,0.25766144166666666,10.57872967019779,2.5608922951632227,63.60677021868835,11.14373776783437,0.1361031518624638,2.032163540050167,4.937944424742113,6.172692827380952,0.3500148731943112,0.28
85,unknown,5.18,1558.5027626953522,18.766633,108.725932,0.2560473130434783,0.27878444102564104,2.3043253050000003,0.856110625,6.244648710090461,6.799176602757175,56.19938702912148,20.879383761364405,0.4512893982808017,3.695267684069119,6.379353852192139,7.803545506172839,0.495416307548762,0.405
86,unknown,5.07,2098.4924027227994,3.375876,56.007818,0.20789836521739133,0.14360978974358973,2.196249675,1.1708393166666666,4.9281398055177075,3.4042072459654413,52.06113783004108,27.754233835829456,0.30802292263610287,3.7185971466276473,5.421965407541734,6.734177983333333,0.6210089402236285,0.5
87,unknown,5.14,1517.1320657601864,35.346927,60.66108899999999,0.2194292304347826,0.15554125384615383,2.5919903549999996,0.4270304,5.7683947367939,4.08889621616362,68.13870463828829,11.2258513003495,0.43696275071633206,3.393991239280936,6.021063456671641,7.363465256097561,0.5014098882573266,0.41
88,unknown,4.76,2261.4500642012995,12.467894,41.904313,0.21364560000000005,0.1074469564102564,1.592057055,0.404572325,7.846765295529178,3.946306634305767,58.47299475241421,14.859112845485942,0.16475644699140357,2.3177219364102566,3.233549601791651,4.929949086419753,0.617472940230669,0.405
89,unknown,4.84,418.9477712720317,28.419004,244.996301,0.2361981391304348,0.6281956435897436,8.650568195,2.433084,1.836967604095583,4.885622937406288,67.27747132020916,18.92265748789462,1.160968660968661,11.948045977720176,3.722675699712113,12.179837576923076,2.977334876593504,0.91
90,unknown,5.04,768.416461318551,11.459398,246.76621,0.15584222173913043,0.6327338717948718,9.83779787,3.402280516666666,1.0435638640611988,4.236966059672552,65.87669403388932,22.78263851073745,1.4886039886039886,14.02865448020067,5.176477181951782,14.629920869244936,2.557739157593373,0.905
91,unknown,5.09,1428.57358940018,13.455628,207.91135999999997,0.16001515217391304,0.5331060512820512,3.39806371,1.2749076416666665,2.695631018014128,8.980757060837945,57.24411603164097,21.477219733820824,1.047008547008547,5.366092555122631,5.589424340261871,8.19819535380117,0.8360380366912226,0.57
92,unknown,4.2,2156.6604763855084,9.813969,138.040988,0.2180121434782609,0.3539512512820513,1.44406091,0.5786862583333333,6.1158441791991756,9.929312493042172,40.5099063287418,16.233751607342803,0.43447293447293456,2.5947105630936456,1.270840319999934,2.085306359106529,1.5916611524675568,0.97
93,unknown,4.7,2453.919817793723,5.184635000000001,148.642893,0.16654321739130434,0.38113562307692306,1.5450535,0.479516075,5.4564109705911985,12.487044669935733,50.62017534909532,15.710257152396306,0.2777777777777777,2.572248415468227,2.9020840199997338,4.21785328125,0.6976261062903981,0.48
94,unknown,3.93,2370.384039001658,11.006278,120.19705,0.14953491304347827,0.3081975641025641,0.94739311,0.2954924333333333,5.772171422470375,11.896681087917944,36.57015825994647,11.406252523428927,0.2065527065527064,1.7006180204793755,1.0849075239420929,1.3965006104868911,1.1456142720968656,0.89
95,unknown,3.88,1980.6007742326617,8.291739,77.567136,0.2072337043478261,0.1988900923076923,1.216582345,0.25210879166666667,7.349195221959912,7.05330303621623,43.1440492999544,8.94061481437872,0.3347578347578346,1.874814933322185,1.0857228165118613,1.5541705149911818,1.3527312075702531,0.945
96,unknown,4.19,2822.814290730655,4.798336,118.728469,0.17293660869565217,0.3044319717948718,1.15556277,0.3809898583333334,6.479644589128282,11.406555232442743,43.2969982845329,14.275050798566976,0.2777777777777777,2.013921208823857,1.2568487489819518,2.345881875318066,1.2225437862574489,0.655
97,unknown,3.81,1952.2099900257233,10.605362,88.809895,0.16336030434782609,0.22771767948717947,0.996214045,0.2906060833333333,5.786971327220342,8.066804767256151,35.29047119007716,10.294600505794078,0.30626780626780636,1.6778981121683387,1.0989911933820622,1.1238603740902473,1.1709103185560947,1.145
98,unknown,4.66,1811.916287473589,8.066223,118.036008,0.14445553913043477,0.30265643076923077,1.893557445,0.6263478416666667,4.061142488520871,8.508714153987313,53.234418289774986,17.608794011623495,0.32051282051282026,2.9670172565663324,2.6979671853118816,4.2710259096045204,0.9340014587224748,0.59
99,unknown,5.22,955.088559793153,25.023742,272.642748,0.12968527391304346,0.6990839692307692,2.9499982,1.289602875,2.3373579353374745,12.599807315396449,53.16873299450048,23.242912802392617,0.591168091168091,5.0683703181438124,6.748738913951797,8.832502239583333,0.6282064144214249,0.48
100,unknown,5.39,1073.9535551961212,11.891636,207.796116,0.17001604347826088,0.5328105538461538,2.7030227300000003,1.1524270250000002,3.442821570693091,10.78940334303817,54.73615766213052,23.336624821686215,0.44871794871794846,4.558276352324415,8.431235175221786,10.14592040789474,0.45728172383693255,0.38
101,unknown,5.43,722.6534502223234,21.666066,318.815306,0.1491065956521739,0.8174751435897436,14.326477294999997,2.503983916666667,0.8089531694847961,4.435076164736516,77.72593267689729,13.584950530636847,1.6595441595441596,17.79704295090858,8.850604860341832,26.504663325459312,1.9016170620249144,0.635
102,unknown,4.97,730.7611215588818,32.69336,327.969819,0.2898936304347826,0.8409482538461538,3.4675360350000006,1.226162525,4.487836757666637,13.018700960231646,53.68084718890556,18.982194408049622,0.6481481481481481,5.824540444280936,4.630923456101868,7.391651275590552,1.0135556340961365,0.635
103,unknown,5.29,941.127164526874,12.951452,125.20109499999998,0.1370702956521739,0.32102844871794867,3.508469445,1.3986278833333332,2.321181108376335,5.436372387394391,59.41325913321942,23.68469846070713,0.8141210374639771,5.365196072703456,7.420486694501619,9.087217274691357,0.6612904962108969,0.54
104,unknown,5.87,3008.7220514070177,13.352073,61.054941,0.2111920782608696,0.15655113076923077,2.1197771800000003,0.7870123499999999,6.009108292419888,4.454393866663309,60.31462323452397,22.39308632012318,0.02857142857142847,3.2745327390301004,13.79830406866165,12.111623041666668,0.21066281156985264,0.24
105,unknown,5.85,683.4115391400899,6.189273000000001,148.221952,0.3897710652173913,0.38005628717948714,16.78690567,3.721376025,1.7979938396158004,1.7531800691127375,77.43713085535836,17.166515847224534,0.7571428571428573,21.27810904739688,13.568826363749965,51.2707042375,1.5114263492817082,0.4
106,unknown,5.26,469.6628075264447,3.9080789999999994,23.7083,0.9502506347826088,0.06079051282051281,13.396726695,3.908843416666667,5.018060632772642,0.3210210738774861,70.74511121118398,20.6417260361366,0.4571428571428573,18.316611259269788,7.128769500191879,27.91220985752689,2.427567634386393,0.62
107,unknown,5.14,837.4302394685327,12.598223,208.070367,0.1187986652173913,0.5335137615384615,5.47257602,1.5471440833333332,1.4039022515568045,6.304794499919495,64.67212221816312,18.283362511689933,0.7142857142857144,7.672032530089187,6.021063456671641,8.88572164978903,1.165860508504545,0.79
108,unknown,5.48,807.0191433926574,17.028011,309.21207,0.11410147391304348,0.7928514615384615,6.31888104,1.3123081,1.254118400952549,8.714432627708941,69.45243311873011,14.423913026604115,0.9000000000000001,8.538142075451505,9.38550428467181,13.627123464285711,0.8130824842798359,0.56
109,unknown,5.18,803.9843419654798,27.584362,177.346095,0.1575799695652174,0.4547335769230769,3.8384343,1.2349061583333334,2.422200280685507,6.9898211092390365,59.001513101606186,18.982044809301104,0.8857142857142857,5.685654004821628,6.379353852192139,6.18700055894309,0.7952749723375167,0.82
110,unknown,3.43,1671.1901930521929,19.672624,37.270387,0.10981083913043478,0.09556509487179488,0.704771865,0.12396298333333336,3.679851290389747,3.2024647153682175,23.617483277494102,4.154101250768971,0.3857142857142857,1.034110782335563,1.210235225142128,0.4249922299145299,0.6847717130659522,1.95
111,unknown,3.59,1887.080790010868,22.494035,52.47574399999999,0.14201340869565215,0.13455318974358974,0.7846969850000001,0.158341575,5.462883785817479,5.175908707011996,30.18523726392044,6.090985567018398,0.25714285714285756,1.2196051584392422,1.1822874094618785,0.6833612753623189,0.797639010999218,1.38
112,unknown,3.8,2775.0303287960046,9.148194,23.804795,0.18446570869565215,0.06103793589743589,0.8557553299999999,0.26421639166666666,7.765422926110912,2.5695040565098197,36.024592894322794,11.122674451584905,0.25714285714285756,1.3654753662597547,1.1018131199998606,1.1088828927392738,1.0164806547836425,1.01
113,unknown,5.26,2236.7695489900916,7.841849,12.521473,0.15226635217391304,0.03210634102564103,2.374168075,0.8325665999999999,4.080996260565645,0.8605043451519313,63.631727546496606,22.314195702220037,0.1428571428571428,3.391107368199554,7.128769500191879,9.431572573529412,0.44983004078245015,0.34
114,unknown,3.84,2667.8071547257487,11.522698,43.834647,0.1834060608695652,0.11239653076923076,1.3109649250000002,0.3304737833333334,6.018757387911573,3.688468345787344,43.021369033426744,10.845015238417645,0.25714285714285756,1.9372412999721296,1.0918069125117429,1.4787736111111112,1.5034148341826692,1.11
115,unknown,3.89,3277.919450574251,9.162927,15.507719,0.15076118695652174,0.03976338205128205,0.766412165,0.24989644166666664,8.730500958648603,2.30267651857865,44.38252494776474,14.47137136272944,0.1428571428571428,1.2068331756744703,1.0849137764218997,1.954439628205128,0.9367644035441268,0.52
116,unknown,5.69,1232.202450190814,42.305742,112.501296,0.2057214347826087,0.2884648615384615,3.315478215,1.0453689166666666,3.9334630956988033,5.515545273473496,63.39305973185022,19.98780564331639,0.3924418604651167,4.855033427987737,11.730397735782049,11.628925684444445,0.3717561185810837,0.375
117,unknown,5.96,638.3495505590292,36.837607,154.816723,0.3486585695652174,0.3969659564102564,10.16429921,3.839639975,2.3098287319937754,2.6298604186990624,67.33748258394108,25.4372371969131,0.7122093023255816,14.749563710975476,14.822632138751828,40.591128072463775,0.9447673701884928,0.345
118,unknown,4.64,1408.485358658047,6.312865999999999,20.579752,0.21069136521739132,0.05276859487179487,4.44751612,1.6887746666666668,2.959251983833757,0.7411578965153959,62.46730086761158,23.719575680878503,0.3924418604651167,6.399750746755853,2.6009514270716636,8.522626092592594,2.359248512985627,0.72
119,unknown,5.28,822.6566932593621,43.58575900000001,235.950732,0.20102580869565215,0.6050018769230769,4.413319465000001,1.6913557083333333,2.7236675495183733,8.197076734897538,59.79538194857798,22.915916555045783,0.6321839080459768,6.910702858952063,7.322625994751775,12.988670581560283,0.8336729443383613,0.47
